Device details,,,,,CO2e data,,,,,,,,,,,,,,,,,,,,,,,,,Lifespan data,,,Weight data,,,Notes
ORDS Product Category,Family (as defined by CO2 source),order,model,model (grouped),Primary / CO2 Source (e.g. Manufacturer),Primary / CO2 source - external url,Primary / CO2 source - drive url,filename,Study name,Primary / CO2 Source date,CO2 Footprint (total) kg,,Total Embodied CO2 kg,Total Embodied CO2 % (as % of total footprint),CO2 Footprint (production) kg,CO2 Footprint (production) %,CO2 Footprint (transport) kg,CO2 Footprint (transport) %,CO2 Footprint (use) kg,CO2 Footprint (use) %,CO2 Footprint (EoL) kg,CO2 Footprint (EoL) %,DQI - Temporal representativeness,DQI - Technical representativeness,DQI - Reliability,DQI score - Temporal representativeness,DQI score - Technical representativeness,DQI score - Reliability,DQI score - TOTAL,Lifespan source - drive url,Lifespan source date,Lifespan (years),Weight source - drive url,Weight source date,Product Weight (kg),Notes
Laptop large,Precision,Precision,Precision 7750,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/workstations/precision-7750.pdf,https://drive.google.com/file/d/1LbeBtpNXXOJdzO6aq-wGpZyvqiDUxvCW/view?usp=drivesdk,precision-7750.pdf,,2020,495,495 kgCO2e +/- 110 kgCO2e,,,,,,,,,,,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,4,4,12,https://drive.google.com/file/d/1LbeBtpNXXOJdzO6aq-wGpZyvqiDUxvCW/view?usp=drivesdk,,,https://drive.google.com/file/d/1LbeBtpNXXOJdzO6aq-wGpZyvqiDUxvCW/view?usp=drivesdk,,3.13,Dell data uses the PAIA system
Laptop medium,Notebooks,18,MacBook Pro 13-inch with Retina display,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/notebooks/13inchMacBookPro_wRetinaDisplay_PER_march2015.pdf,https://drive.google.com/file/d/1e-t8N0Tmpm9tN7W3NGgRaAb7X66-t1j3/view?usp=drivesdk,13inchMacBookPro_wRetinaDisplay_PER_march2015.pdf,,2015,710,,624.8,88.0%,596.4,84,28.4,4,78.1,11,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,23,MacBook Pro 13-inch with Retina display,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/archive/2014/13inch_MacBookPro_wRetina_PER_July2014.pdf,https://drive.google.com/file/d/1z_SxY5XPcEPBN6FrPhyEQ5utGK-lw5d3/view?usp=sharing,13inch_MacBookPro_wRetina_PER_July2014.pdf,,2014,710,,617.7,87.0%,596.4,84,21.3,3,85.2,12,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,32,13-inch MacBook Pro,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/notebooks/13inchMacBookPro_PER_june2012.pdf,https://drive.google.com/file/d/1B8JOWGzTNMlJycdyLRU7uBB7_LGLbt_Q/view?usp=drivesdk,13inchMacBookPro_PER_june2012.pdf,,2012,580,,458.2,79.0%,435,75,23.2,4,116,20,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Latitude,Latitude,Latitude 7410 2-in-1 Chromebook Enterprise,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-7410-2-in-1-chromebook-enterprise-word-pcf-datasheet.pdf,https://drive.google.com/file/d/1WwEUNJFCAlyta0pSiawJ2s5a9BXPqjxe/view?usp=drivesdk,latitude-7410-2-in-1-chromebook-enterprise-word-pcf-datasheet.pdf,,2020,463,463 kgCO2e +/- 104 kgCO2e,438.924,94.8%,427.349,92.3,11.575,2.5,23.15,5,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1WwEUNJFCAlyta0pSiawJ2s5a9BXPqjxe/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1WwEUNJFCAlyta0pSiawJ2s5a9BXPqjxe/view?usp=drivesdk,2020,1.63,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude 7410 Chromebook Enterprise,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-7410-chromebook-enterprise-word-pcf-datasheet.pdf,https://drive.google.com/file/d/1wajTmZHKLzxsTr61FKaUbTGjthRe6hTO/view?usp=drivesdk,latitude-7410-chromebook-enterprise-word-pcf-datasheet.pdf,,2020,454,454 kgCO2e +/- 100 kgCO2e,424.49,93.5%,413.14,91,11.35,2.5,28.602,6.3,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1wajTmZHKLzxsTr61FKaUbTGjthRe6hTO/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1wajTmZHKLzxsTr61FKaUbTGjthRe6hTO/view?usp=drivesdk,2020,1.52,Dell data uses the PAIA system
Laptop medium,Notebooks,25,13-inch MacBook Air,MacBook Air,Apple,https://www.apple.com/environment/pdf/products/archive/2014/13inch_MacBookAir_PER_april2014.pdf,https://drive.google.com/file/d/1xLdgXzHBxHUusyYiyf0FfXJwH0ClO7v1/view?usp=drivesdk,13inch_MacBookAir_PER_april2014.pdf,,2014,480,,417.6,87.0%,398.4,83,19.2,4,57.6,12,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,22,MacBook Air 13-inch,MacBook Air,Apple,https://www.apple.com/environment/pdf/products/notebooks/13inch_MacBookAir_PER_march2015.pdf,https://drive.google.com/file/d/1cddTOYisPipAebKJoAjTygYXjGJ6h0zY/view?usp=drivesdk,13inch_MacBookAir_PER_march2015.pdf,,2015,480,,417.6,87.0%,398.4,83,19.2,4,57.6,12,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,26,MacBook Pro 13-inch with Retina display,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/archive/2013/13inch_macbookpro_retina_per_feb2013.pdf,https://drive.google.com/file/d/1n59_AcEL2fvu6agCLgrmisg_c4NF5COF/view?usp=drivesdk,13inch_macbookpro_retina_per_feb2013.pdf,,2013,540,,405,75.0%,378,70,27,5,124.2,23,,2,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,30,MacBook Pro 13-inch with Retina display,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/archive/2012/13inch_macbookpro_retina_per_oct2012.pdf,https://drive.google.com/file/d/1aEMPFvaNG23W85E9JTSHFzKFYcsjlf83/view?usp=drivesdk,13inch_macbookpro_retina_per_oct2012.pdf,,2012,439,,405,92.3%,378,70,27,5,124.2,23,,2,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,16,MacBook Pro 13-inch with Retina display,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/notebooks/13inchMBP_wRetinaDisplay_PER_Oct2016.pdf,https://drive.google.com/file/d/1Jxf7nzuBiQjzP1h7-TPQblWwoYVlMkI7/view?usp=drivesdk,13inchMBP_wRetinaDisplay_PER_Oct2016.pdf,,2016,540,,381.93,70.7%,368.76,84,13.17,3,52.68,12,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Laptop medium,Precision,Precision,Precision 5550,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/workstations/precision-5550.pdf,https://drive.google.com/file/d/1kV4-TCJyzavslN927ijzEGEo0QTu3Aa0/view?usp=drivesdk,precision-5550.pdf,,2020,414,414 kgCO2e +/- 93 kgCO2e,354.384,85.6%,337.824,81.6,16.56,4,58.788,14.2,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1kV4-TCJyzavslN927ijzEGEo0QTu3Aa0/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1kV4-TCJyzavslN927ijzEGEo0QTu3Aa0/view?usp=drivesdk,2020,2.05,Dell data uses the PAIA system
Laptop medium,,,Lenovo T430,,Lenovo,http://www.lenovo.com/social_responsibility/us/en/PCF_Typical_Notebook.pdf,,,,2012,"
",,345,,,,,,,,,,Fair - Data less than 10 years old,Fair - Data is for a product with similar composition to its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,2,4,8,,,,http://shop.lenovo.com/gb/en/laptops/thinkpad/t-series/t430/#tab-tech_specs,,2.17,From original Fixometer reference data
Laptop medium,ThinkPad E580 2017,,ThinkPad E580 2017,,Lenovo,https://www.lenovo.com/us/en/social_responsibility/PCF_ThinkPad_E580.pdf,https://drive.google.com/file/d/1DAWu918n8djPOCG1TVvQBiIWEfX_OKCS/view?usp=sharing,,,2017,421,,332.59,79.0%,294.7,70,37.89,9,88.41,21,,,Good - Data less than 5 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,3,4,10,https://drive.google.com/file/d/1DAWu918n8djPOCG1TVvQBiIWEfX_OKCS/view?usp=sharing,2017,5,https://drive.google.com/file/d/1DAWu918n8djPOCG1TVvQBiIWEfX_OKCS/view?usp=sharing,2017,2.1,Lenovo data uses the PAIA system
Laptop medium,XPS,XPS,XPS 15 9500,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/xps-15-9500-pcf-datasheet.pdf,https://drive.google.com/file/d/1YKs6jvf2OzrE3L4peJSfVbjmt17XPEWj/view?usp=drivesdk,xps-15-9500-pcf-datasheet.pdf,,2020,380,380 kgCO2e +/- 75 kgCO2e,324.14,85.3%,307.8,80.1,16.34,4.3,58.14,15.3,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1YKs6jvf2OzrE3L4peJSfVbjmt17XPEWj/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1YKs6jvf2OzrE3L4peJSfVbjmt17XPEWj/view?usp=drivesdk,2020,2.05,Dell data uses the PAIA system
Laptop medium,,,Dell E6530,,Dell,https://a248.e.akamai.net/f/1058/5566/8/i.dell.com/sites/doccontent/corporate/corp-comm/en/Documents/WP-E6530.pdf,,,,2013,399,,321,80.5%,,,,,,,,,Fair - Data less than 10 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,3,4,9,,,,http://www.dell.com/us/dfb/p/latitude-e6530/pd,,2.45,From original Fixometer reference data
Laptop medium,Latitude,Latitude,Latitude 5511,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-5511-pcf-datasheet.pdf,https://drive.google.com/file/d/1kPOS-Ar4n_mzo3NdV3wO5QCONqcA4xf-/view?usp=drivesdk,latitude-5511-pcf-datasheet.pdf,,2020,378,651 kgCO2e +/- 152 kgCO2e,319.032,84.4%,305.046,80.7,13.986,3.7,58.212,15.4,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1kPOS-Ar4n_mzo3NdV3wO5QCONqcA4xf-/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1kPOS-Ar4n_mzo3NdV3wO5QCONqcA4xf-/view?usp=drivesdk,2020,1.89,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude Rugged 7424 Extreme,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-7424-rugged-extreme-pcf-datasheet.pdf,https://drive.google.com/file/d/1eh5cBILtbuIWiCVQg7Qnf2NXvXC0qrAE/view?usp=drivesdk,latitude-7424-rugged-extreme-pcf-datasheet.pdf,,2019,363,363 kgCO2e +/- 70 kgCO2e,314.721,86.7%,293.304,80.8,21.417,5.9,38.12952,13,,,Very Good - Data less than 3 years old,Fair - Data is for a product with similar composition to its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,2,4,10,https://drive.google.com/file/d/1eh5cBILtbuIWiCVQg7Qnf2NXvXC0qrAE/view?usp=drivesdk,2019,4,https://drive.google.com/file/d/1eh5cBILtbuIWiCVQg7Qnf2NXvXC0qrAE/view?usp=drivesdk,2019,3.4,Dell data uses the PAIA system
Laptop medium,Precision,Precision,Precision 7540,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/workstations/precision-7540.pdf,https://drive.google.com/file/d/10UfacwMVJOV_8_AfHxUBEq6qL60t4wW8/view?usp=drivesdk,precision-7540.pdf,,2019,367,367 kgCO2e +/- 68 kgCO2e,312.684,85.2%,294.334,80.2,18.35,5,52.114,14.2,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/10UfacwMVJOV_8_AfHxUBEq6qL60t4wW8/view?usp=drivesdk,2019,4,https://drive.google.com/file/d/10UfacwMVJOV_8_AfHxUBEq6qL60t4wW8/view?usp=drivesdk,2019,2.52,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude Rugged 5424,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-rugged-5424-pcf-datasheet.pdf,https://drive.google.com/file/d/1b_YwX-mZCg4taJci4DI3dvfaIDVbVJbG/view?usp=drivesdk,latitude-rugged-5424-pcf-datasheet.pdf,,2019,361,361 kgCO2e +/- 71 kgCO2e,310.099,85.9%,290.966,80.6,19.133,5.3,49.818,13.8,,,Very Good - Data less than 3 years old,Fair - Data is for a product with similar composition to its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,2,4,10,https://drive.google.com/file/d/1b_YwX-mZCg4taJci4DI3dvfaIDVbVJbG/view?usp=drivesdk,2019,4,https://drive.google.com/file/d/1b_YwX-mZCg4taJci4DI3dvfaIDVbVJbG/view?usp=drivesdk,2019,2.8,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude 7310,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-7310.pdf,https://drive.google.com/file/d/1a_KFiyRPoFZoB604OTUN-oMEnv10FqlL/view?usp=drivesdk,latitude-7310.pdf,,2020,328,609 kgCO2e +/- 148 kgCO2e,308.32,94.0%,303.072,92.4,5.248,1.6,19.352,5.9,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1a_KFiyRPoFZoB604OTUN-oMEnv10FqlL/view?usp=drivesdk,2020,4,https://drive.google.com/file/d/1a_KFiyRPoFZoB604OTUN-oMEnv10FqlL/view?usp=drivesdk,2020,1.343,Dell data uses the PAIA system
Laptop medium,Notebooks,29,13-inch MacBook Air,MacBook Air,Apple,https://www.apple.com/environment/pdf/products/archive/2013/13inch_macbookair_product_environmental_report_june2013.pdf,https://drive.google.com/file/d/118-V31tYlP7FVUWU2Zb7uWre3FxYIVX8/view?usp=drivesdk,13inch_macbookair_product_environmental_report_june2013.pdf,,2013,340,,295.2,86.8%,273.6,76,21.6,6,61.2,17,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Notebooks,9,MacBook Air 13-inch,MacBook Air,Apple,https://www.apple.com/environment/pdf/products/notebooks/13-inch_MacBookAir_PER_June2019.pdf,https://drive.google.com/file/d/10ri_v4IHu9gGmqt8E4ypg2yRA70RABfZ/view?usp=drivesdk,13-inch_MacBookAir_PER_June2019.pdf,,2018,339,,291.54,86.0%,281.37,83,10.17,3,44.07,13,,1,Very Good - Data less than 3 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,4,4,12,,,,,,,Apple data uses the EPEAT system
Laptop medium,Latitude,Latitude,Latitude 7200 2-in-1,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-7200-2-in-1.pdf,https://drive.google.com/file/d/116S22WOVokY_rDC4Y7CU1Bm73RpQAAHA/view?usp=drivesdk,latitude-7200-2-in-1.pdf,,2019,314,314 kgCO2e +/- 74 kgCO2e,288.252,91.8%,277.576,88.4,10.676,3.4,25.12,8,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/116S22WOVokY_rDC4Y7CU1Bm73RpQAAHA/view?usp=drivesdk,2019,4,https://drive.google.com/file/d/116S22WOVokY_rDC4Y7CU1Bm73RpQAAHA/view?usp=drivesdk,2019,1.35,Dell data uses the PAIA system
Laptop medium,Precision,Precision,Precision 3530,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3530.pdf?newtab=true,https://drive.google.com/file/d/1buaP2-qYyWvbQIAE1LOWpFjOLsokKVbA/view?usp=drivesdk,carbon-footprint-precision-3530.pdf,,2018,335,335 kgCO2e +/- 68 kgCO2e,275.705,82.3%,261.3,78,14.405,4.3,58.29,17.4,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1buaP2-qYyWvbQIAE1LOWpFjOLsokKVbA/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1buaP2-qYyWvbQIAE1LOWpFjOLsokKVbA/view?usp=drivesdk,2018,2.03,Dell data uses the PAIA system
Laptop medium,Notebooks,13,MacBook Pro 13-inch with Thunderbolt,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/notebooks/13inchMBP_wTB3_PER_Oct2016.pdf,https://drive.google.com/file/d/1qRyeokS8qFmNiUagq19BdlQqsVmj5ja-/view?usp=drivesdk,13inchMBP_wTB3_PER_Oct2016.pdf,,2016,321,,272.85,85.0%,260.01,81,12.84,4,44.94,14,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Laptop medium,XPS,XPS,XPS 9560,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9560.pdf?newtab=true,https://drive.google.com/file/d/1uNxjn3hSt4RKeR6WLTf0WKQAGPkunN7d/view?usp=drivesdk,carbon-footprint-xps-9560.pdf,,2018,337,337 kgCO2e +/- 69 kgCO2e,264.545,78.5%,251.739,74.7,12.806,3.8,71.781,21.3,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1uNxjn3hSt4RKeR6WLTf0WKQAGPkunN7d/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1uNxjn3hSt4RKeR6WLTf0WKQAGPkunN7d/view?usp=drivesdk,2018,1.88,Dell data uses the PAIA system
Laptop medium,typical notebook 2012,,,,Lenovo,https://www.lenovo.com/us/en/social_responsibility/PCF_Typical_Notebook,https://drive.google.com/file/d/1G7wvBV4Ez71ImQtTkULlxQ801gNQznCf/view?usp=sharing,,,2012,345,,258.75,75.0%,234.6,68,24.15,7,86.25,25,,,Fair - Data less than 10 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,3,4,9,,,,https://drive.google.com/file/d/1G7wvBV4Ez71ImQtTkULlxQ801gNQznCf/view?usp=sharing,2012,2.166,Lenovo data uses the PAIA system
Laptop medium,Precision,Precision,Precision 3520,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3520.pdf?newtab=true,https://drive.google.com/file/d/1nYrafPtZxQ-TcZ2Bl8MrhOa2mJ48KmDT/view?usp=drivesdk,carbon-footprint-precision-3520.pdf,,2018,304,304 kgCO2e +/- 68 kgCO2e,254.144,83.6%,240.768,79.2,13.376,4.4,49.248,16.2,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1nYrafPtZxQ-TcZ2Bl8MrhOa2mJ48KmDT/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1nYrafPtZxQ-TcZ2Bl8MrhOa2mJ48KmDT/view?usp=drivesdk,2018,2.17,Dell data uses the PAIA system
Laptop medium,Notebooks,10,MacBook Pro 13-inch with Thunderbolt 3,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/notebooks/13-inch_MacBookPro_w_Thunderbolt3_PER_June2017.pdf,https://drive.google.com/file/d/1uSDyFa5KiiTiGQixV47Wn3tyDAB7xng6/view?usp=drivesdk,13-inch_MacBookPro_w_Thunderbolt3_PER_June2017.pdf,,2017,302,,250.66,83.0%,238.58,79,12.08,4,48.32,16,,1,Good - Data less than 5 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,3,4,4,11,,,,,,,Apple data uses the EPEAT system
Laptop medium,Latitude,Latitude,Latitude 5580,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5580.pdf?newtab=true,https://drive.google.com/file/d/1i-Mn4wcR2Cmf4RBHaX-h-m8pzQ3q64ek/view?usp=drivesdk,carbon-footprint-latitude-5580.pdf,,2018,299,299 kgCO2e +/- 60 kgCO2e,246.077,82.3%,233.22,78,12.857,4.3,52.026,17.4,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1i-Mn4wcR2Cmf4RBHaX-h-m8pzQ3q64ek/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1i-Mn4wcR2Cmf4RBHaX-h-m8pzQ3q64ek/view?usp=drivesdk,2018,2.17,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude 7285,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7285.pdf?newtab=true,https://drive.google.com/file/d/1FwjsmrND4bzttmfrOTMuekNOirZgx9Yq/view?usp=drivesdk,carbon-footprint-latitude-7285.pdf,,2018,282,282 kgCO2e +/- 49 kgCO2e,245.34,87.0%,240.264,85.2,5.076,1.8,36.096,12.8,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1FwjsmrND4bzttmfrOTMuekNOirZgx9Yq/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1FwjsmrND4bzttmfrOTMuekNOirZgx9Yq/view?usp=drivesdk,2018,0.7,Dell data uses the PAIA system
Laptop medium,Notebooks,35,13-inch MacBook Air,MacBook Air,Apple,https://www.apple.com/environment/pdf/products/archive/2012/13inch_macbookair_per_june2012.pdf,https://drive.google.com/file/d/1ejhJ0HaVrazoOlQb7r5dk50P0UMvwC3C/view?usp=drivesdk,13inch_macbookair_per_june2012.pdf,,2012,360,,244.8,68.0%,221,65,23.8,7,88.4,26,,2,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
Laptop medium,Latitude,Latitude,Latitude 3390 2-in-1,,Dell,https://corporate.delltechnologies.com/content/dam/digitalassets/active/en/unauth/data-sheets/products/laptops/latitude-3390-2-in-1.pdf,https://drive.google.com/file/d/108uhnCnAOTTekTRrJvsrkrVXSklM-JqG/view?usp=drivesdk,latitude-3390-2-in-1.pdf,,2019,284,284 kgCO2e +/- 59 kgCO2e,241.684,85.1%,229.756,80.9,11.928,4.2,41.748,14.7,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/108uhnCnAOTTekTRrJvsrkrVXSklM-JqG/view?usp=drivesdk,2019,4,https://drive.google.com/file/d/108uhnCnAOTTekTRrJvsrkrVXSklM-JqG/view?usp=drivesdk,2019,1.69,Dell data uses the PAIA system
Laptop medium,Latitude,Latitude,Latitude 3460,,Dell,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-3460.pdf?newtab=true,https://drive.google.com/file/d/1YI_5vbSwosTx4gvO4wbWuzXvnm6rkXYd/view?usp=drivesdk,carbon-footprint-latitude-3460.pdf,,2018,279,279 kgCO2e +/- 49 kgCO2e,235.755,84.5%,220.689,79.1,15.066,5.4,42.129,15.1,,,Very Good - Data less than 3 years old,Good - Data is fairly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,4,3,4,11,https://drive.google.com/file/d/1YI_5vbSwosTx4gvO4wbWuzXvnm6rkXYd/view?usp=drivesdk,2018,4,https://drive.google.com/file/d/1YI_5vbSwosTx4gvO4wbWuzXvnm6rkXYd/view?usp=drivesdk,2018,1.97,Dell data uses the PAIA system
Laptop medium,Notebooks,39,13-inch MacBook Pro,MacBook Pro,Apple,https://www.apple.com/environment/pdf/products/archive/2011/MacBook-Pro-13-inch-Environmental-Report-Feb2011.pdf,https://drive.google.com/file/d/1HIkUERVljFOhqO1OV0ehVBkN0B9xEdib/view?usp=drivesdk,MacBook-Pro-13-inch-Environmental-Report-Feb2011.pdf,,2011,360,,234.5,65.1%,203,58,31.5,9,112,32,,1,Fair - Data less than 10 years old,Very Good - Data is highly representative of its device category,Very Good - Verified (reviewed) by third party and based on primary (manufacturer specific) data,2,4,4,10,,,,,,,Apple data uses the EPEAT system
